60,RL,85.0,14191,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,NA,TA,NA,NA,0,NA,0,967,967,GasA,Ex,Y,SBrkr,993,915,0,1908,0,0,2,1,4,1,Gd,9,Typ,0,NA,2002.0,NA,2,431,NA,NA,Y,135,0,0,0,0,0,0,4,2010,WD,Normal
20,RH,60.0,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,4,4,1950,1950,Gable,CompShg,Wd Sdng,AsbShng,Fa,Fa,CBlock,NA,Fa,NA,NA,0,NA,0,721,721,GasA,Gd,Y,SBrkr,841,0,0,841,0,0,1,0,2,1,TA,4,Typ,0,NA,1950.0,NA,1,294,NA,NA,N,250,0,24,0,0,0,0,9,2009,WD,Normal
90,RL,70.04995836802665,8544,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1949,1950,Gable,CompShg,Stucco,Stucco,TA,TA,Slab,NA,TA,NA,NA,0,NA,0,0,0,Wall,Fa,N,FuseA,1040,0,0,1040,0,0,2,0,2,2,TA,6,Typ,0,NA,1949.0,NA,2,400,NA,NA,Y,0,0,0,0,0,0,0,5,2006,WD,Normal
120,RL,63.0,8849,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,Ex,TA,PConc,NA,TA,NA,NA,28,NA,0,1656,1684,GasA,Ex,Y,SBrkr,1684,0,0,1684,0,0,2,0,2,1,Ex,6,Typ,1,NA,2005.0,NA,2,564,NA,NA,Y,495,72,0,0,0,0,0,7,2008,WD,Normal
160,RM,36.0,2592,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,3,1976,1976,Gable,CompShg,CemntBd,CmentBd,TA,TA,CBlock,NA,TA,NA,NA,129,NA,232,175,536,GasA,TA,Y,SBrkr,536,576,0,1112,0,0,1,1,3,1,TA,4,Typ,0,NA,1976.0,NA,1,336,NA,NA,Y,182,0,0,0,0,0,0,4,2010,WD,Normal
50,RL,65.0,6435,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1.5Fin,6,5,1939,1950,Gable,CompShg,MetalSd,MetalSd,TA,TA,BrkTil,NA,TA,NA,NA,0,NA,0,972,972,GasA,Gd,Y,SBrkr,972,605,0,1577,0,0,1,0,3,1,Fa,6,Typ,1,NA,1939.0,NA,1,312,NA,NA,Y,0,0,0,0,0,0,0,10,2006,WD,Normal
20,RL,70.04995836802665,12772,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1960,1998,Hip,CompShg,MetalSd,MetalSd,TA,Gd,CBlock,NA,TA,NA,NA,498,NA,0,460,958,GasA,TA,Y,SBrkr,958,0,0,958,0,0,1,0,2,1,TA,5,Typ,0,NA,1960.0,NA,1,301,NA,NA,Y,0,0,0,0,0,0,15500,4,2007,WD,Normal
20,RL,70.04995836802665,17600,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,NA,TA,NA,NA,1270,NA,0,208,1478,GasA,Ex,Y,FuseA,1478,0,0,1478,1,0,2,0,3,1,TA,6,Typ,2,NA,1960.0,NA,2,498,NA,NA,Y,0,40,0,0,0,0,0,12,2009,WD,Normal
160,RL,36.0,2448,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Gd,TA,PConc,NA,TA,NA,NA,573,NA,0,191,764,GasA,Ex,Y,SBrkr,764,862,0,1626,1,0,2,1,2,1,Gd,6,Typ,0,NA,2003.0,NA,2,474,NA,NA,Y,0,27,0,0,0,0,0,10,2008,WD,Normal
60,RL,56.0,20431,Pave,IR2,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2005,2006,Hip,CompShg,CemntBd,CmentBd,Ex,TA,PConc,NA,TA,NA,NA,1410,NA,0,438,1848,GasA,Ex,Y,SBrkr,1848,880,0,2728,1,0,2,1,4,1,Ex,10,Typ,2,NA,2006.0,NA,3,706,NA,NA,Y,0,0,0,0,0,0,0,4,2006,New,Partial
120,RL,68.0,7820,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2007,2007,Hip,CompShg,MetalSd,MetalSd,Ex,TA,PConc,NA,TA,NA,NA,0,NA,0,1869,1869,GasA,Ex,Y,SBrkr,1869,0,0,1869,0,0,2,0,2,1,Ex,6,Typ,1,NA,2007.0,NA,2,617,NA,NA,Y,210,54,0,0,0,0,0,12,2007,New,Partial
120,RL,70.04995836802665,5271,Pave,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,5,1986,1986,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,PConc,NA,TA,NA,NA,1082,NA,0,371,1453,GasA,Gd,Y,SBrkr,1453,0,0,1453,1,0,1,1,2,1,Gd,6,Typ,1,NA,1986.0,NA,2,445,NA,NA,Y,0,80,0,0,184,0,0,12,2006,WD,Abnorml
50,RL,60.0,9084,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,NA,Fa,NA,NA,236,NA,380,0,616,GasA,TA,N,SBrkr,616,495,0,1111,0,1,1,0,3,1,TA,5,Typ,0,NA,1941.0,NA,1,200,NA,NA,Y,48,0,0,0,0,0,0,3,2008,ConLw,Normal
30,RM,60.0,8520,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,8,1928,2003,Gable,CompShg,VinylSd,VinylSd,TA,Gd,BrkTil,NA,TA,NA,NA,0,NA,0,624,624,GasA,Gd,Y,SBrkr,720,0,0,720,0,0,1,0,2,1,TA,5,Typ,0,NA,2005.0,NA,2,484,NA,NA,Y,106,0,0,0,0,0,0,5,2010,WD,Normal
50,RL,60.0,8400,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1940,2000,Gable,CompShg,Wd Sdng,MetalSd,TA,TA,CBlock,NA,TA,NA,NA,388,NA,0,552,940,GasA,Ex,Y,SBrkr,1192,403,0,1595,0,0,1,0,2,1,TA,6,Typ,2,NA,1940.0,NA,1,240,NA,NA,Y,0,0,108,0,0,0,0,6,2006,WD,Normal
20,RL,105.0,11249,Pave,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,Gd,Gd,PConc,NA,Gd,NA,NA,334,NA,544,322,1200,GasA,Ex,Y,SBrkr,1200,0,0,1200,1,0,2,0,3,1,Gd,6,Typ,0,NA,1995.0,NA,2,521,NA,NA,Y,0,26,0,0,0,0,0,8,2007,WD,Normal
20,RL,70.04995836802665,9248,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,6,1992,1992,Gable,CompShg,HdBoard,HdBoard,TA,TA,PConc,NA,TA,NA,NA,560,NA,0,598,1158,GasA,Gd,Y,SBrkr,1167,0,0,1167,1,0,2,0,3,1,Gd,6,Typ,0,NA,1992.0,NA,2,400,NA,NA,Y,120,26,0,0,0,0,0,7,2009,WD,Normal
120,RM,44.0,4224,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,5,5,1976,1976,Gable,CompShg,CemntBd,CmentBd,TA,TA,PConc,NA,TA,NA,NA,874,NA,0,268,1142,GasA,TA,Y,SBrkr,1142,0,0,1142,1,0,1,1,3,1,TA,6,Typ,1,NA,1976.0,NA,2,528,NA,NA,Y,536,90,0,0,0,0,0,8,2007,WD,Normal
80,RL,92.0,6930,Pave,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,5,4,1958,1958,Hip,CompShg,Wd Sdng,ImStucc,TA,TA,CBlock,NA,TA,NA,NA,300,NA,294,468,1062,GasA,Ex,Y,FuseF,1352,0,0,1352,0,1,1,0,3,1,Gd,6,Min2,0,NA,1958.0,NA,1,288,NA,NA,Y,168,0,294,0,0,0,0,7,2006,WD,Abnorml
60,RL,78.0,12011,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,NA,TA,NA,NA,956,NA,0,130,1086,GasA,Ex,Y,SBrkr,1086,838,0,1924,1,0,2,1,3,1,Gd,7,Typ,1,NA,1998.0,NA,2,592,NA,NA,Y,208,75,0,0,374,0,0,6,2006,WD,Normal
85,RL,70.04995836802665,7540,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,1978,1978,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,NA,TA,NA,NA,773,NA,0,115,888,GasA,Ex,Y,SBrkr,912,0,0,912,1,0,1,0,2,1,TA,5,Typ,1,NA,1978.0,NA,2,470,NA,NA,Y,0,0,0,0,192,0,0,6,2007,WD,Normal
50,RL,70.04995836802665,9144,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1940,1982,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,NA,TA,NA,NA,399,NA,0,484,883,GasA,Gd,Y,SBrkr,988,517,0,1505,1,0,1,0,3,1,TA,8,Typ,0,NA,1940.0,NA,1,240,NA,NA,N,0,0,0,0,0,0,0,7,2008,WD,Normal
85,RL,64.0,7301,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,7,5,2003,2003,Gable,CompShg,HdBoard,HdBoard,Gd,TA,Slab,NA,TA,NA,NA,0,NA,0,0,0,GasA,Ex,Y,SBrkr,495,1427,0,1922,0,0,3,0,4,1,Gd,7,Typ,1,NA,2003.0,NA,2,672,NA,NA,Y,0,0,177,0,0,0,0,7,2009,ConLD,Normal
160,RM,21.0,1680,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,8,1972,2007,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,NA,TA,NA,NA,162,NA,0,321,483,GasA,Gd,Y,SBrkr,483,504,0,987,0,0,1,1,2,1,Gd,5,Typ,0,NA,1972.0,NA,1,264,NA,NA,Y,250,0,0,0,0,0,0,5,2009,WD,Normal
60,RL,70.04995836802665,18800,Pave,IR1,Lvl,AllPub,FR2,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,TA,TA,PConc,NA,TA,NA,NA,712,NA,0,84,796,GasA,TA,Y,SBrkr,790,784,0,1574,1,0,2,1,3,1,TA,6,Typ,1,NA,1976.0,NA,2,566,NA,NA,Y,306,111,0,0,0,0,0,7,2006,WD,Normal
70,RM,59.0,10690,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,7,1920,1997,Hip,CompShg,VinylSd,VinylSd,TA,Gd,CBlock,NA,Fa,NA,NA,456,NA,0,216,672,GasA,Gd,Y,FuseA,672,672,0,1344,0,0,1,0,3,1,TA,6,Typ,0,NA,1964.0,NA,1,468,NA,NA,Y,0,128,218,0,0,0,0,7,2009,WD,Normal
20,RL,70.04995836802665,9500,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1963,1963,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,NA,TA,NA,NA,609,NA,0,785,1394,GasA,Gd,Y,SBrkr,1394,0,0,1394,1,0,1,1,3,1,TA,6,Typ,2,NA,1963.0,NA,2,514,NA,NA,Y,0,76,0,0,185,0,0,7,2009,WD,Normal
80,RL,101.0,9150,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,5,1962,1962,Gable,Tar&Grv,Plywood,Plywood,TA,TA,CBlock,NA,TA,NA,NA,371,NA,0,728,1099,GasA,Gd,Y,SBrkr,1431,0,0,1431,0,1,1,0,3,1,TA,6,Typ,1,NA,1962.0,NA,1,296,NA,NA,Y,64,110,0,0,0,0,0,12,2008,WD,Normal
20,RL,78.0,7800,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1954,Gable,CompShg,HdBoard,HdBoard,TA,TA,PConc,NA,TA,NA,NA,540,NA,0,728,1268,GasA,Gd,Y,SBrkr,1268,0,0,1268,0,0,1,0,2,1,TA,7,Typ,1,NA,1954.0,NA,1,244,NA,NA,Y,0,98,0,0,0,0,0,3,2010,WD,Normal
20,RL,70.04995836802665,9830,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,2006,Gable,CompShg,Wd Sdng,Wd Sdng,TA,Gd,CBlock,NA,TA,NA,NA,72,NA,258,733,1063,GasA,Ex,Y,SBrkr,1287,0,0,1287,1,0,1,0,3,1,Gd,7,Typ,1,NA,1997.0,NA,2,576,NA,NA,Y,364,17,0,0,182,0,0,3,2010,WD,Normal
60,RL,70.04995836802665,8121,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,NA,TA,NA,NA,0,NA,0,953,953,GasA,Ex,Y,SBrkr,953,711,0,1664,0,0,2,1,3,1,TA,7,Typ,1,NA,2000.0,NA,2,460,NA,NA,Y,100,40,0,0,0,0,0,1,2006,WD,Normal
50,RL,80.0,17120,Pave,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Feedr,Norm,1Fam,1.5Fin,4,4,1959,1959,Gable,CompShg,WdShing,Plywood,TA,TA,CBlock,NA,TA,NA,NA,0,NA,0,0,0,GasA,TA,Y,SBrkr,1120,468,0,1588,0,0,2,0,4,1,TA,7,Min2,1,NA,1991.0,NA,2,680,NA,NA,N,0,59,0,0,0,0,0,7,2008,WD,Normal
120,RL,50.0,7175,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1984,1984,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,NA,TA,NA,NA,623,NA,121,0,744,GasA,TA,Y,SBrkr,752,0,0,752,1,0,1,0,2,1,TA,4,Typ,0,NA,1984.0,NA,1,264,NA,NA,Y,353,0,0,0,90,0,0,2,2010,WD,Normal
20,RL,79.0,10634,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1953,1953,Gable,CompShg,MetalSd,MetalSd,TA,TA,PConc,NA,TA,NA,NA,428,NA,180,0,608,GasA,TA,Y,SBrkr,1319,0,0,1319,1,0,1,0,3,1,TA,5,Min2,0,NA,1953.0,NA,1,270,NA,NA,Y,66,0,0,0,0,0,0,11,2009,WD,Normal
60,RL,65.0,8200,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,NA,TA,NA,NA,0,NA,0,847,847,GasA,Ex,Y,SBrkr,847,1081,0,1928,0,0,2,1,4,1,Gd,8,Typ,1,NA,2003.0,NA,2,434,NA,NA,Y,100,48,0,0,0,0,0,7,2007,WD,Normal
30,RL,70.04995836802665,10020,Pave,IR1,Low,AllPub,Inside,Sev,Edwards,Norm,Norm,1Fam,1Story,1,1,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,Fa,Fa,BrkTil,NA,Po,NA,NA,350,NA,0,333,683,GasA,Gd,N,FuseA,904,0,0,904,1,0,0,1,1,1,Fa,4,Maj1,0,NA,2000.5,NA,0,0,NA,NA,Y,0,0,0,0,0,0,0,3,2009,WD,Normal
85,RL,57.0,8846,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,5,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,NA,TA,NA,NA,298,NA,0,572,870,GasA,Ex,Y,SBrkr,914,0,0,914,0,0,1,0,2,1,TA,5,Typ,0,NA,1998.0,NA,2,576,NA,NA,Y,0,0,0,0,0,0,0,7,2006,WD,Normal
60,FV,102.0,11143,Pave,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,CemntBd,CmentBd,Gd,TA,PConc,NA,TA,NA,NA,0,NA,0,1580,1580,GasA,Ex,Y,SBrkr,1580,886,0,2466,0,0,3,0,4,1,Gd,8,Typ,1,NA,2004.0,NA,2,610,NA,NA,Y,159,214,0,0,0,0,0,12,2007,WD,Normal
20,RL,88.0,11394,Pave,Reg,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,2,2010,2010,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,NA,TA,NA,NA,1445,NA,0,411,1856,GasA,Ex,Y,SBrkr,1856,0,0,1856,1,0,1,1,1,1,Ex,8,Typ,1,NA,2010.0,NA,3,834,NA,NA,Y,113,0,0,0,0,0,0,6,2010,New,Partial
60,RL,60.0,8123,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,NA,TA,NA,NA,0,NA,0,982,982,GasA,Ex,Y,SBrkr,1007,793,0,1800,0,0,2,1,3,1,TA,7,Typ,1,NA,2000.0,NA,2,463,NA,NA,Y,100,63,0,0,0,0,0,6,2009,WD,Normal
50,RL,50.0,5000,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,6,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,TA,TA,BrkTil,NA,TA,NA,NA,218,NA,0,808,1026,GasA,TA,Y,SBrkr,1026,665,0,1691,0,0,2,0,3,1,Gd,6,Typ,1,NA,1924.0,NA,1,308,NA,NA,Y,0,0,242,0,0,0,0,5,2010,WD,Normal
20,FV,60.0,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,NA,Gd,NA,NA,0,NA,0,1293,1293,GasA,Ex,Y,SBrkr,1301,0,0,1301,1,0,2,0,2,1,Gd,5,Typ,1,NA,2006.0,NA,2,572,NA,NA,Y,216,121,0,0,0,0,0,8,2006,New,Partial
60,RL,79.0,9245,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,NA,TA,NA,NA,0,NA,0,939,939,GasA,Ex,Y,SBrkr,939,858,0,1797,0,0,2,1,3,1,Gd,8,Typ,0,NA,2006.0,NA,2,639,NA,NA,Y,144,53,0,0,0,0,0,4,2007,WD,Normal
45,RH,60.0,9000,Pave,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1.5Unf,6,3,1928,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,NA,Fa,NA,NA,0,NA,0,784,784,GasA,TA,N,FuseA,784,0,0,784,0,0,1,0,2,1,TA,5,Typ,0,NA,1950.0,NA,2,360,NA,NA,N,0,0,91,0,0,0,0,10,2009,WD,Normal
60,RL,70.04995836802665,53107,Pave,IR2,Low,AllPub,Corner,Mod,ClearCr,Feedr,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,Gd,TA,PConc,NA,TA,NA,NA,985,NA,0,595,1580,GasA,Ex,Y,SBrkr,1079,874,0,1953,1,0,2,1,3,1,Gd,9,Typ,2,NA,1992.0,NA,2,501,NA,NA,Y,216,231,0,0,0,0,0,6,2007,WD,Normal
120,RL,43.0,3182,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,NA,TA,NA,NA,24,NA,0,1232,1256,GasA,Ex,Y,SBrkr,1269,0,0,1269,0,0,2,0,2,1,Gd,6,Typ,1,NA,2004.0,NA,2,430,NA,NA,Y,146,20,0,0,144,0,0,4,2010,WD,Normal
50,RL,58.0,8410,Pave,Reg,Lvl,AllPub,FR2,Gtl,Edwards,Feedr,Norm,1Fam,1.5Fin,5,3,1910,1996,Gambrel,CompShg,Wd Sdng,VinylSd,TA,Fa,PConc,NA,TA,NA,NA,0,NA,0,658,658,GasA,TA,Y,SBrkr,658,526,0,1184,0,0,1,0,5,1,TA,8,Typ,0,NA,1990.5,NA,0,0,NA,NA,N,0,151,0,0,0,0,0,5,2006,WD,AdjLand
80,RL,72.0,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,6,1976,1976,Hip,CompShg,MetalSd,MetalSd,TA,TA,CBlock,NA,TA,NA,NA,631,NA,0,410,1041,GasA,Ex,Y,SBrkr,1125,0,0,1125,1,0,1,0,3,1,TA,6,Typ,1,NA,1977.0,NA,1,352,NA,NA,Y,296,0,0,0,0,0,0,10,2009,WD,Abnorml
20,RL,93.0,9382,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,NA,TA,NA,NA,0,NA,0,1468,1468,GasA,Ex,Y,SBrkr,1479,0,0,1479,0,0,2,0,3,1,Gd,6,Typ,0,NA,1999.0,NA,2,577,NA,NA,Y,120,25,0,0,0,0,0,7,2008,WD,Normal
60,RL,96.0,12474,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,10,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Ex,TA,PConc,NA,TA,NA,NA,1280,NA,0,402,1682,GasA,Ex,Y,SBrkr,1742,590,0,2332,1,0,2,1,3,1,Ex,9,Typ,1,NA,2008.0,NA,3,846,NA,NA,Y,196,134,0,0,0,0,0,8,2008,New,Partial
50,RL,50.0,8405,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,8,1900,1950,Gable,CompShg,MetalSd,MetalSd,TA,TA,BrkTil,NA,Gd,NA,NA,241,NA,391,229,861,GasA,Ex,Y,SBrkr,961,406,0,1367,1,0,1,0,4,1,TA,7,Typ,0,NA,1978.0,NA,1,384,NA,NA,Y,0,130,112,0,0,0,0,4,2008,WD,Normal
60,RL,71.0,12209,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,2Story,6,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,NA,TA,NA,NA,690,NA,0,114,804,GasA,Ex,Y,SBrkr,804,1157,0,1961,1,0,2,1,3,1,Gd,7,Typ,1,NA,2001.0,NA,2,560,NA,NA,Y,125,192,0,0,0,0,0,6,2009,WD,Normal
20,RL,70.04995836802665,8339,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,1959,Gable,CompShg,MetalSd,MetalSd,TA,TA,Slab,NA,TA,NA,NA,0,NA,0,0,0,GasA,TA,Y,SBrkr,882,0,0,882,0,0,1,0,3,1,TA,5,Typ,0,NA,1959.0,NA,1,294,NA,NA,Y,0,0,0,0,0,0,1200,7,2007,WD,Normal
30,RL,70.04995836802665,7446,Pave,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,4,5,1941,1950,Gable,CompShg,WdShing,Wd Shng,TA,TA,CBlock,NA,TA,NA,NA,266,NA,0,522,788,GasA,TA,Y,FuseA,788,0,0,788,0,0,1,0,2,1,TA,4,Typ,2,NA,1949.5,NA,0,0,NA,NA,Y,0,0,0,0,0,0,0,4,2006,WD,Abnorml
50,RL,60.0,10134,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,NA,TA,NA,NA,0,NA,0,735,735,GasA,Gd,Y,FuseA,735,299,0,1034,0,0,1,0,2,1,TA,5,Typ,0,NA,1940.0,NA,1,240,NA,NA,Y,0,39,0,0,0,0,0,7,2007,WD,Normal
20,RL,68.0,9571,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,NA,TA,NA,NA,739,NA,0,405,1144,GasA,TA,Y,SBrkr,1144,0,0,1144,1,0,1,0,3,1,TA,6,Typ,0,NA,1956.0,NA,1,596,NA,NA,Y,44,0,0,0,0,0,0,6,2010,WD,Normal
20,RL,60.0,7200,Pave,Reg,Low,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1972,1972,Hip,CompShg,MetalSd,MetalSd,TA,TA,CBlock,NA,TA,NA,NA,777,NA,0,117,894,GasA,TA,Y,SBrkr,894,0,0,894,0,0,1,0,2,1,TA,6,Typ,0,NA,1985.0,NA,2,600,NA,NA,Y,215,0,0,0,0,0,0,9,2009,WD,Normal
60,RL,69.0,7590,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,5,5,1962,1962,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,NA,TA,NA,NA,540,NA,0,324,864,GasA,TA,Y,SBrkr,876,936,0,1812,0,0,2,0,4,1,TA,8,Typ,1,NA,1962.0,NA,1,264,NA,NA,Y,0,168,0,0,0,0,0,7,2007,WD,Normal
30,RM,60.0,8967,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,2,1920,1950,Gable,CompShg,MetalSd,MetalSd,TA,Fa,BrkTil,NA,Po,NA,NA,0,NA,0,961,961,GasA,Gd,Y,Mix,1077,0,0,1077,0,0,1,0,2,1,TA,6,Maj2,0,NA,1920.0,NA,1,338,NA,NA,N,0,0,0,0,0,0,0,11,2007,WD,Abnorml
60,FV,65.0,8125,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2006,2007,Gable,CompShg,CemntBd,CmentBd,Gd,TA,PConc,NA,TA,NA,NA,812,NA,0,280,1092,GasA,Ex,Y,SBrkr,1112,438,0,1550,1,0,2,0,2,1,Gd,7,Typ,0,NA,2007.0,NA,2,438,NA,NA,Y,0,168,0,0,0,0,0,10,2009,WD,Normal
120,RL,38.0,14963,Pave,IR2,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1996,1996,Gable,CompShg,BrkFace,BrkFace,Gd,TA,PConc,NA,TA,NA,NA,786,NA,0,474,1260,GasA,Ex,Y,SBrkr,1288,0,0,1288,1,0,1,1,1,1,Ex,4,Typ,2,NA,1996.0,NA,2,500,NA,NA,Y,120,30,0,0,224,0,0,12,2008,WD,Normal
